seq,text,id,score
28131,收到 好 几天 后 特意 几天 才 评价 第一次 网上 买 苹果 使用 几天 后 感受 挺不错 反应 很快 尤其 指纹 解锁 目前 瑕疵 挺 喜欢,85,3.6204908024729727
11803,好 未激活 发票 特地 使用 一天 再 评价 方面 都 不错 用惯 plus 换口味 4.7 好处 躺 看 信息 砸 脸 不好 看 视频 游戏 心情 舒畅 其实 6s 7 没差 选择 7,63,3.6201401259035793
34932,必须 易购 大大的 赞 产品 正 发货 快 态度 好 重点 价格低 做到 真正 低价 买回来 好 几天 问题 大 品牌 真 值得 信赖,139,3.619382410011836
27358,昨天 到货 发货 速度 很快 中国移动 杠杠 滴 客服 九 杠杠 滴 机子 倒 太大 惊喜 觉得 网上 吹得 买 苹果 七 仅仅 是因为 太旧 换 偏偏 习惯 苹果机 子 so hellip hellip 勿 喷 hellip,46,3.6166759908318884
13743,银色 机器 包括 MacBook 本来 想 买 黑色 最终 拒绝 不了 银色 128G 性价比 容量 再也 不用 天天 删 APP 清理 微信 想 装 装 机器 官网 查过 未激活 配件 目测 原装 接近 周 异常 满分 好评,48,3.616578247900021
9418,买 还 挺 担心 收到 后 都 全新 未 拆封 激活 买 去 这家 老板 人 好 下面 贴 膜 贴纸,101,3.616230785076694
33905,苹果 iphone7 没什么 评价 说 只 最好 最 成熟 硬件 技术 系统集成 一起 仍然 最好 亚光 黑 确实 好看 一体 感 十足 比起 亮 黑 不易 收集 指纹 汗迹 天线 带 隐藏 非常 好 最后 给出 价格 很赞 相比 官网 便宜 800 块 非常 公道,139,3.6150323846109487
13151,货到 物流 还 机子 查 正品 真机 最 还 怕 买 假 总体 来说 硬 跑 安兔 兔 16 万 估计 放在 水里 更 高 目前 没 发现 问题 会 继续 关注,8,3.614362743114008
22387,日版 机器 买回来 软件 说充 2 次电 是不是 人 玩 日版刚 上市 一个月 才 买 应该 可能 二手 反正 没法 纠结 店家 回复 快 暂时 还 没用 电信卡 打电话 功能 一切正常,107,3.609218831189281
36095,卖家 服务周到 耐心 教 激活 正品 值得 信赖 5s 是从 这买 快 3 年 出过 问题 觉得 过时 才 想 换个 7 个人 比较 喜欢 粉色 之前 都 银色 土豪 金色 同事 想 换 我会 推荐 本店 最起码 品质 保障,31,3.606676923655141
7914,真心 不错 好久 再 评价 收到 之前 还 是否是 正品 担忧 看到 好多 评论 都 说 电池 耐用 收到 后 用到 现在 觉得 挺好用 问题 价值 4688,91,3.6043338911712155
26520, 没 问题 非常 棒 ip4 道 ip5s 再 ip7 这是 最快 运行 最 流畅 一款 iPhone 电池 以前 多要 耐用 总体 来说 非常 棒 发货 速度 真 无力 吐槽 hellip hellip,46,3.6042591672146673
21892,好 正品 卖家 耐心 金色 好看 学生 来说 裸机 好 便宜 非常 好用 没 出现 不好 情况 128g 超级 爽 超 high 喜欢,107,3.6034356466868966
15275,一年 半前 买 台 6P 都 问题 每个 问题 都 得到 好 解答 这次 买 7 当然 认着 这店 购买,142,3.603314232807466
15379,收到 迫不及待 开机 试用 确实 反应 iphone6plus 快 很多 买 之前 担心 是不是 正品 有没有 担心 到手 后 一系列 检测 都 问题 卖家 服务 到位 问题 咨询 都 会 及时 帮 解决 好评 5 分,142,3.5948816634885734
10397,沈佳 宜全 五星 客服 态度 好 到货 很快 两天 刚用 上 感觉 还 不错 唯一 不好 一点 送 膜 略微 小点 遮不住 显示屏 边缘 都 完美,145,3.5948802039307504
35028,128g 只 剩 玫瑰 金 这点 非常 非常 难过 hellip hellip 骚扰 客服 好久 反正 不能 换色 认命 抛开 颜色 不谈 5s 过渡 7 体验 感 简直 不要 太 6 双十 价钱 加上 12 期 免息 确实 算得 上 很大 力度 优惠 剁 手值,139,3.5945478801834443
29993,不错 感觉 实体 便宜 很多 货票 同行 第二次 选择 这买 今年 11 月份 还 帮 找 去年 买 发票 底单 还 拍照 非常 好 现在 去 保修 都 发票 非常感谢,256,3.5936245760435144
33010,时不时 会 卡 一下 指纹 解锁 没 以前 快 不是 商家 原因 苹果公司 没 用心 去 做 好 失望 信号 没 以前 5s 好 想 买 7 就算 买个 6s 好 这家 店,73,3.5923914635929486
5212,收到 礼拜 肾 7 确实 好用 店家 服务 到位 机器 全新 未 拆封 配件 齐全 送 两张 钢化 膜 7800 充电 宝 关键 价格 给力 优惠 幅度 好大 7p 大 优惠 好 不错 一次 体验 客服 耐心 解答 问题,219,3.5905990598351503
29940,双十 一买 已经 一个月 目前 出现 问题 买 心里 还 忐忑 价格 便宜 知道 是不是 正品 拿到 立马 查 序列号 激活 状态 刚才 看 下 价格 双 十二 双十 划算 赚,256,3.585250937728834
21684,已经 第二次 潮 客家 买 之前 买 6sp 64G 金色 这次 买 小 7 128G 两台 机器 循环 充电 都 1 次 非常 值得 信任 希望 潮客 越做越 好 祝 生意兴隆,107,3.5832704227571823
3549,细节 图 没 拍 双 11 买 挺 划算 平时 少 几百块 昨天 拿到 机子 还 验 段时间 再来 追评 送 店家 所说 事是 正品 都 浮云,213,3.5818387197570294
31345,老 顾客 写得 太多 都 懒得 写 看 余 老板 小时候 打过 份 上 谢谢 哈哈哈 掌柜 家 机器 一如既往 好 官 换机 牛 性价比 真的 没话说 老板 人帅 声甜 老板娘 人美 xxxx 哈哈哈哈,195,3.5815069972956812
11675,今天下午 收到 货 掌柜 发货 快 顺丰 快递 送货 很快 刚安 手机卡 激活 查询 保修 未激活 港版 原机 还 会 再 买 现在 纠结 想要 I7 I7 PLUS 想 好 再 来入 一部,63,3.5800354413822553
32343,正品 质量 问题 配件 知道 原装 充电 线插 6 线 感觉 玩游戏 卡 每天 都 会 卡 一到 两次 死机 一次 知道 系统 问题 还 不错 客服 不错 试 一次 满意 购物 刘亦菲 五星 好评,73,3.577165637122572
10694,正品 全新 亮光 黑 真的 很帅 非常 喜欢 方小杰 人 好 非常 满意 下次 换 一定 再 你家 全 5 分,158,3.572802275646278
35174,网传 这款 小毛病 好 买手机 忐忑 怕 运气 不好 还好 出 暖 屏外 没什么 大 问题 暖屏 接受 范围 内 糟点 音比 6s 大 朋友 都 暂且 认为 正常 现象 双十 活动 大 可惜 双 十二 才 想 起来 换,139,3.572364616606132
8271,国行 原封 未激活 苹果 品控 越来越 差 对角 按压 屏幕 松动 响声 大部分 都 问题 不想 折腾 物流 太慢 不想 买 退回去 来回 十天,91,3.571454313650193
8037,国行 原封 未激活 苹果 品控 越来越 差 对角 按压 屏幕 松动 响声 大部分 都 问题 不想 折腾 物流 太慢 不想 买 退回去 来回 十天,91,3.571454313650193
10690,价格 合适 港版 真的 好 屏幕 无缝 黄屏 无 电流 声 续航 6S 强多 正常 使用 10 小时 待机 18 小时 左右 唯一 发热 开 4G + GPS 打开 地图 非常 完美 机子 下部 机子 必须 再,158,3.57073166919288
26230,先说 外封 塑料 知道 原本 一头 开 外边 一点点 瑕疵 忽略 整体 物流 系统 显示 顺丰 后来 告诉 却是 发 邮政 发了 EMS 9 天 说 物流 没 当地 还 理解 物流 当地 还 去 邮政局 找 关键 还 找 不到 卖家 长 点心 别发 EMS 最后 说 客服 客服 态度 还 算 不错,46,3.569990244446217
18750,最早 看 评测 知道 老七 深深 吸引 淘宝 上 买手机 只 信赖 ldquo 老七 rdquo 买 三四次 都 没中 过冈本 几率 问号 脸 玫 gay 金真 不是 直男能 驾驭 需要 时间 适应,50,3.5699158359811927
2776,本来 打算 物流 差评 看 图 现在 评论 下 可用 22g 全新 划痕 大家 所说 听筒 杂音 目前 发现 知道 会 不会 运行 的确 很快 发现 卡顿 目前 地方 大家 留言 问 一段时间 追加 现在 赞 买手机 都 送 4688 双十,213,3.5699024811090476
24354,收到 拆封 未激活 描述 一致 激活 没 疑问 苹果 官网 显示 激活 当天 使用 3 天 没 问题 送 贴膜 壳 都 实用 贴膜 稍显 掉 档次 赠送 不能 要求 太高 都 满意,100,3.567634381301624
5570,新 苹果 7 设计 简直 拿到 开心 不要 不要 新 home 键 取消 按程 改为 力度 按压 还会振 一下 取消 耳机 接口 变得 薄 一点 老板 买 送 6s 壳子 干 玩意,287,3.5657446095900727
7727,超级 棒 服务 好 第一次 苹果 之前 华为 粉丝 感觉 刚 苹果 习惯 一个月 入手 华为 P9plus 一起 比较 下来 苹果 确实 出彩 处 发票 打错 重新 寄 错 发票 寄 回去 邮费 报销 希望 卖家 下次 看 订单 详情 别犯 类似 错误,192,3.565100083881072
11002,特别 特别 好 看 很多 家店 才 选 这家 说 正版 发票 的确 起来 特别 特别 棒 服务 快递 物流 都 很棒 再有 苹果 电子产品 需要 一定 再 ps 磨砂 黑 真的 好看,43,3.5640482485805736
28253,特意 段时间 评价 确定 正品 网上 说 黄屏 电流 卡顿 都 出现 激活 时间 查 一下 拍 套餐 不好 拆封 插头 数据线 说明书 都 感觉 数据线 原装 没用 以前 上 知道 拍 官方 标配 希望 卖家 注明 一下 方便 选择,85,3.563055688169612
27966,讲 拿到 后 电流 声 阴阳 屏 不算 严重 的确 上面 4 分 冷 下面 暖 都 还行 128G 的确 太 大 用不完 查询 序列号 电话 保修 3 月 整 也就是说 保修 364 天 以上 都 没什么 问题,85,3.5629797194687196
34947,便宜 没 打算 买手机 无意间 看到 便宜 八百 大洋 果断 入手 一台 6splus 起来 屏幕 发黄 知道 大家 是否 这种 现象 暂未 发现 问题 顺便 说 一句 客服 态度 速度 能否 提升 一下,139,3.5625898662498754
10737,隔天 速度 未 拆封 带票 送 钢化 膜 小 点 总体 来说 不错 早 知道 不了 内存 买 32 plus 算了 几次 开 相机 慢 后面 好,158,3.5596892695998696
12104,第一次 网上 买手机 不错 前面 想要 美版 后来 客服 打电话 说 没货 就加 150 买 港版 直营店 加 几天 来评 店家 防伪 标记 真的 醉 哈哈哈哈 哈哈哈,51,3.5578879728025696
20689,声明 绝对 不是 托 买 非常 担心 不是 正品 做 最坏 打算 怕 老板 拆 包装 换 配件 后来 发现 担心 都 多余 专门 几天 才 评价 好评 马达 配件 去 专柜 验货 没 问题 唯一 不足 老板 提供 发票 怕 维修 出 问题,12,3.5576274588821235
16180,第一次 买手机 几天 电池 耐用 质量 非常 好 绝对 正品 卖家 送 膜 挺 好 感觉 小 一点点 刚刚 盖到 屏幕 总体 来说 非常 到位,52,3.557540943772106
22715,一周 没 体验 像素 好 照片 拍 出来 6S 黄 一点 好像 挺快 之前 强 一定 王者 荣耀 玩 几个 小时 不错 系统 一如既往 流畅 发货 挺快 顺丰 给力,134,3.556267988316618
13664,收到 起来 感觉 不错 卖力 发货 速度 快 物流 速度 稍微 慢 点 官网 查询 正品 卖家 还 送 膜 壳 总体 来说 挺不错,48,3.5562322186023447
29914,收到 机子 特用 几天 再 评价 手感 极好 系统 流畅 非常 喜欢 正品 特 感谢 快递 小哥 傍晚 堵车 楼下 半个 小时 再次 感谢,256,3.5554127943339906
34832,正品 无疑 功能强大 需要 特别 表扬 快递 小哥 太 人 感动 听到 说 老婆 生日 礼物 双十 货物 爆仓 情况 下 专程 单独 跑 一趟 送来 还 说 就算 天上 下 刀子 下雪 送 人 值得 五星级 好评,139,3.55495408247433
34450,清晰 快 OK 待评 流畅 卡顿 现象 还 没到 真正 主人 手上 追评 别人 说 易购 不好 倒 觉得 起码 买 6s 现在 出现 毛病 双 11 见 活动 减 500 果断 相信,139,3.554126444121726
7581,机器 开封 未激活 四五天 感觉 很棒 以前 都 3 部手机 都 三星 之前 想 买 note7 三星 面对 爆炸 态度 彻底 脱粉 这次 入手 苹果 体验 很棒 比安卓 操作 便捷 很多 早 几天 发现 7 关机 充电 显示 电池 图案 客服 说 都 没 去 求证 顺手 就行 好评,11,3.5531753705370446
36246,感觉 买 翻新 机 3D 指纹 功能 好 差劲 感觉 是从 便宜货 上 拆下来 指纹 解锁 很难 解开 基本 都 输 密码 都 挺 好 功能 非常 满意 半个 月 退货 可能 我认,31,3.551896950849787
34074,送货员 当时 面前 打开 确认 机器 完好 .. 发票 收好 相关 退货 货 告知 .. 数码 这种 个人 认为 实体店 买好 换 干嘛 太 麻烦 .. 老公 非 网上 买 才 .. 目前 使用 良好,139,3.551436522240487
35352,好 正品 查过 拿到 外包装 完好 物流 慢 物流 质量 好 客服 点赞 买 最后 帮 解决 快递 问题 工作人员 都 热心 真的 认真 帮 解决 心情 一下子 特别 好 再次 谢谢 工作人员,139,3.5507607766421523
5812,卖家 绝对 良心 卖家 亚太 版 还 专程 打了个 电话 说 不能 给我发 美版 加钱 好 绝对 原装 正品 需要 还会来 买 物流 相当 给力,196,3.550760089164335
21348,一周 异常 完美 网上 说 问题 没 发现 去年 买 ipad 至今 完好 相信 店家 直接 拍 套餐 事实证明 选择 错 价格 入手 简直 太 划算 苹果 产品 都 买,12,3.547458602587128
7197,亮 黑 256 双模卡 完美 景深 效果 大爱 瞬间 拉高 朋友圈 逼格 话 说 日版 双模卡 玩 5 6 7plus 全部 日版 顶配 日本 直邮 到货 时间 快 价格比 国内 便宜 货 应该 还会 回来 买,214,3.545277726717983
4576,特意 快 星期 才 评价 比较 信任 迪信通 之前 实体 买 这回 网上 买 感觉 还 不错 整体 性能 好 照相 功能 清晰度 之前 提升 查 序列号 全新 客服 态度 好,133,3.5440476331084563
7064,收到 不是 密封 第二天 撕开 原厂 贴膜 后 准备 再次 贴膜 时 发现 顶部 天线 处有 掉 漆 现象 卖家 联系 态度生硬 不退 不换 去 维修 说 感到 难过 屁话 难过 带来 这家 店 务必 慎买 出现 问题 认栽,92,3.542757973716602
26254,看到 移动 旗舰店 才 下手 买 之前 还 抢 优惠券 瞒 划算 收到 货后验 货 正品 喜欢 黑色 Home 键用 起来 还好 很难 说法 耳机 这块 毕竟 纠结 还 实验 中 客服 力 解释 详细,46,3.5423973951495307
24821,绝对 行货 原装 未 拆封 正品 值得 信赖 下次 还会 光顾 非常 好 小 遗憾 拆 开 起来 黄屏 习惯 冷 屏用 黄屏 习惯 总体 说 店家 绝对 正品,100,3.541764526022933
9028,不错 验证 没 问题 机子 不错 急 去 旅游 抢 双十 一前 买 一天 顺丰要 赞 客服 丹丹 态度 好 帮 催促 仓库 发货 万分 感谢,32,3.540516314711185
26301,刚刚 买 刚刚 之前 没用过 苹果 打算 买 创建 ID 复杂 一个多 小时 ID 做不了 复杂 很多 游戏 英文 看不懂 总体 上 非常 不错 值得 购买 部分 功能 还 毕竟 第一次,46,3.5402373237080424
12382,1 月 17 号 收到 昨天 买 今天 收到 物流 很快 派送 员 认真负责 检查 好 才 走 发票 应该 正品 查 序列号,10,3.538031112185689
16745,激活 后查 下 全新 7 像素 6 好 特别 反应 快 暂时 出现 卡顿 情况 中间 按键 还 是不是 特别 习惯 久 估计 好 电池 早上 充满 电 玩游戏 只 上网 拍照 用到 晚上,29,3.537964597667684
33315,顺丰 蛮 快 蔡依林 阿娇 都 不错 阿娇 本来 还 说 签名 毕竟 照片 陈冠希 一起 最后 正品 应该 反正 官 网上 查 得到 序列号 保修 日期,73,3.5377756236735287
34582,昨天 收到 快递 忙 去 第一次 网上 买 起来 感觉 很棒 11 月 1 号订 晓得 补 200 红包 多久 才 下来 直接 退 200 现金 方便 机器 满意,139,3.5351800907143227
22106,发货 快 几天 大雾 霾 天 顺丰 不给力 还好 没错 周末 机子 无 瑕疵 运行 完美 配件 齐全 送 钢化 膜 透明 壳 小 支架 都 实用 店主 有问必答 好 购物 体验,107,3.5338212284983657
34503,非常 满意 绝对 正品 磨砂 黑 真的 挺 漂亮 系统 力 配置 高 总体 流畅性 iphone6 流畅 不少 指纹 解锁 小 六 6 准确 快速 物流 慢 希望 下次 加快速度 总体 来说 满意,139,3.531314777655312
15154,特地 一天 才 评论 特地 选 玫瑰 金 非常 骚气 男人 穷 丑 一定 要够 骚 胖哥 客服 小哥 非常 热情服务 好 电信 4g 稳定 只能 稳定 3 太棒了 全部 五星 好评,142,3.530722608555619
13267,99 新 新机 好 序列 官网验 真的 10 月 开 老板 送 好多 膜 贴 坏 都 气泡 尴尬 下次 再来 买 献上 五星 好评 以表 感激,280,3.529954221241226
22161,看 久 才 下手 才 决定 购买 终于 狠下心来 这家 购买 聊着 聊着 老乡 特意 嘱咐 要台 au 版 主要 电信卡 信号 不错 性能 不错 流畅 没得说 期待 售后 好好 做,107,3.529916099226381
19825,第一次 网络 购买 收到 却是 发错 货 加 钱 全新 保证 未 拆封 却 发给 已经 拆封 hellip hellip 显示 激活 时间 激活 早 一天 hellip hellip 发货地 华强北 老实 说 今次 购买 体现 感 不太好 hellip 希望 问题,3,3.5292186444465488
22469,不错 新 机器 激活 时间 短 大小 刚好 喜欢 顺丰发 隔日 达 却 快 总体 5 分 好评 卡贴 电信 4g 测试 3 正常 先用 后期 再 追加 评论,107,3.5285648857399914
34807,双 11 活动 拍 聚 划算 金色 差点 没 拍 黑色 金色 最后 一天 补货 联系 客服 态度 非常 好 退 正品 非常 快 好用 相信 易购 下次 光顾,139,3.527872812957358
5534,客服 确认 后 卖家 发货 快 确认 正品 正品 正品 黑色 洋气 卖家 人 好 喔 认真 解答 问题 一万个 好评,120,3.526753147935939
14860,第一次 买日版 满意 拿来 备用 家里 wifi 网络 问题 无所谓 过段时间 数据 再 买个 超雪卡 贴 真的 便宜 不敢相信 才 花 一点 钱 会 推荐 朋友 喜欢 朋友 不要 犹豫 绝对 不是 托,142,3.525441467959777
21790,几天 感觉 特别 好用 拍照 清晰 信号 稳定 跟国行 没 区别 2g 网络 比较慢 wifi 上网 困难 介意 电信卡 4g 出门 人 来说 移动 够 性价比 高 客服 服务 赞 有问必答 好评,107,3.523493917802337
16432,土木 家买 第五部 机子 五星 中评 好鸡冻 发热 问题 尚可 电池 说 耐用 知道 是不是 系统 问题 暖屏 喜欢 好像 调 速度 确实 快 很多很多 纠结 半天 黑色 粉 现在 觉得 黑色 好看,52,3.5219932009873216
34959,正品 物流 服务 京东 没法 易 购买 7p 尾款 付 不了 去 京东 买 后 发货 先到 签收 当面 验货 不说 验货 居然 易 购买 加热 桌垫 放在 箱子 里 笑呵呵 还 纳闷 买 大箱子 快递 丢下 走 没 签字 没 验货,139,3.5207595812728183
33865,正品 物流 服务 京东 没法 易 购买 7p 尾款 付 不了 去 京东 买 后 发货 先到 签收 当面 验货 不说 验货 居然 易 购买 加热 桌垫 放在 箱子 里 笑呵呵 还 纳闷 买 大箱子 快递 丢下 走 没 签字 没 验货,139,3.5207595812728183
3181,双 11 买 物流 预想 快得多 顺风 打开 包装 严实 神机 好好 躺 里面 完好 找到 换卡 针问 客服 找到 电子版 发票 联系 客服 寄来 纸质 发票 机子 用起 流畅 目前 问题 OK,213,3.5207085984044615
22046,绝对 童叟无欺 体验 几小时 确实 流畅 无比 绝对 良心 机器 性价比 极高 唯一 吐槽 发货 速度 慢 赠品 无视 都 无所谓 机器 好用 行 目前 没 插 手机卡 信号 暂且 评论 后续 追加,107,3.519031414221686
16720,挺 好 套餐 非常 不错 才 激活 20 天 充电器 都 原装 买 原厂 耳机 转换头 再配 上 原有 6p 耳机 漂亮 7 一下 完美 指纹 非常 舒服 满意 一次 网购,29,3.5186627539142243
10627,想 卖家 100 个赞 之前 买 电脑 这次 买 服务态度 好 还 送 好多 钢化 膜 壳 夹卡器 店家 说 最好 找人 夹卡 忍不住 弄 竟然 成功 还 买 苹果 产品 还会 光顾,129,3.5182721743841574
31310,老哥 家 稳 一匹 说 好好 评价 一波 老哥 走走 销量 好 没 销量 快递 力 正好 赶上 去 重庆 玩 天才 评价 拍 本来 港版 急 货 价钱 换 国行,195,3.517345067861359
24255,总体 不错 正品 不可否认 纠结 配件 知道 有没有 调换 原因 二 1 数据线 有时 不能 识别 2 包装盒 上面 包装 膜 重新 套上去 我刚 拿到 盒子 发现 包装 膜 非常 松 盒子 出来 打开 盒子 上面 都 指纹 最后 还 再 包装 膜 套上去 新,100,3.5148471522904825
15879,想 中评 我要 白色 给我发 最最 最 讨厌 玫瑰 金 一点 喜欢 真心 讨厌 颜色 喜欢 喜欢 喜欢 本身 还 挺 好 价格 真心 实惠 查 下 序列号 激活 日期 新 勉为其难 好评 hellip hellip,24,3.514085207402752
20156,店家 发货 很快 收到 手感 好 店主 耐心 为选 颜色 纠结 最终 选择 颜色 喜欢 很漂亮 我家 都 店主 质量 好 放心 态度 一如既往 好,3,3.5133200114849923
16465,老公 买 之前 官网 买 外 包装盒 上 条形码 大小 不同 外 暂时 没 发现 问题 目前 还 试用 中 看到 评价 很多 买家 验过 正品 才 放心 买 客服 态度 不错 发货 快 试用 过段时间 再 追加 评论 价格 实惠 好多,29,3.5119293008814934
612,好 物流 很快 以为 黑色 好看 到货 之后 发现 黑色 惊艳 系统 比安卓 好 运行 快 操作 方便 非常 满意 一次 网购 谢谢 店家,213,3.5116152447944424
2876,好 物流 很快 以为 黑色 好看 到货 之后 发现 黑色 惊艳 系统 比安卓 好 运行 快 操作 方便 非常 满意 一次 网购 谢谢 店家,213,3.5116152447944424
18470,一切正常 主要 点评 机围 虾 红色 特别 正 本来 别家 买 壳 没想到 送 惊艳 对比 别家 差 好多 退货 我弟 买 壳,50,3.5112761011632876
10304,第一次 这家 买手机 忐忑 好 几天 幸好 收到 查 正品 官方 电话 确认 苹果 官网 验证 确实 正品 认准 这家 还 犹豫 朋友 不用 担心 良心 保证 确实 正品,88,3.5107471472857394
34861,收到 货后 一段时间 评价 说 机器 很漂亮 亮 黑色 的确 惊艳 指纹 收集器 戴套 解决 芯片 懒得 查询 谁家 代工 安兔 兔 评测 跑 分 16 万到 17 万 还 最后 想 说 评测 过程 中 6sp 发热 严重 听筒 部位 电流 声 希望 不是 个例 hellip hellip,139,3.5092121463480117
12326,收到 物流 很快 正品 第一次 淘宝 买 贵 卖家 服务态度 好 小 问题 都 回答 仔细 特别 满意 已经 好 几天 才 评价 棒棒 哒,51,3.508437696670751
19858,顺丰 想象 中 慢 点 货 没 问题 到手 就查 序列号 未激活 一天 没什么 大 问题 home 键 之后 回到 主页 动画 不是 流畅 信号 三格 知道 怎么回事 总体 来说 满意 好评,3,3.5040457422604967
3390,本来 怀着 挺 激动 心情 打开 一看 指痕 膜 下 灰点 气泡 商家 联系 推脱 后来 没 办法 打开 飞行 模式 之后 关闭 信号 无 服务 状态 必须 关机 再开 才 会 信号 商家 联系 之后 太极 一天天 拖 打牙祭 玩,213,3.5028162074704148
6155,好 店家 十分 客气 还 送 壳 贴膜 两天 半 到货 跨越 一千多公里 物流 没得说 保修 明年 正品 最近 亮 黑色 中 看到 除官 网外 最 便宜 良心 店家,103,3.5009836807513794
5741,手表 都 这家 店 买 客服 态度 不错 回 快 发货 安排 效率 销量 过千 看 评论 都 怪怪的 这家 店 放心 意愿 买 肯定 错 不了,66,3.4991536284877416
3090,第一次 天猫 买手机 买 苹果 担心 买 翻新 机 假 到货 后 激活 后 去 苹果 官网 进行 验证 正品 价格比 实体店 便宜 几大百 双 11 买 物流 慢 毕竟 走 陆运 理解 卖家 去 顺丰 营业点 自提,213,3.497905993287696
34668,他家 物流 都 满意 说好 送货 县城 扔 申通 快递 家 还要 去取 买 一再 问 说 物流 送货 很快 力 hellip 呵呵 hellip hellip 都 算了 hellip hellip 满意 低 价格 抢 相当 开心 哈哈哈哈,139,3.497690087357528
34906,宝贝 十分 漂亮 检验 正品 系统 流畅 操作 迅速 外观 漂亮 老婆大人 特别 喜欢 所有 再次 特别 加以 好 评 希望 购买 朋友 帮助 宝贝 确实 不错,139,3.4949591491536793
15617,关注 李 小麦 家 收到 使用 半个 月 失望 正品 价格 不是 最低 不是 最高 特别 服务态度 非常 好 品质 加 服务 满分 推荐,17,3.4942037839546805
9462,这家 快点 急 真心 不会 买 贴着 两 小时 免费送 20 元 运费 略 懂 花 手续费 懂 反应 无 赠品 一句 返 十元 hellip 缺 十块 不会 急送 好 hellip hellip,15,3.4909663456715556
34068,没 说 物流 太慢 下单 四天 后 才 发货 催 前提 下 客户服务 态度 差 询问 得不到 及时 解决 好几个 小时 才 回复 太 差劲 第一次 遇见 过好 几天 才 发货,139,3.490335566484142
6646,国行 原封 质量 保证 撒撒 都 全新 店家 人 不错 刚好 这顺丰 陆运 慢 帮 催促 周日 晚 22 00 到手 算未 错过 周末 - - - - 推荐 大家 购买,34,3.488588554422589
34476,有史以来 最 糟糕 购物 经历 双十 一下 单 21 号 才 到手 开机 后 鸟样 满 屏幕 都 黑线 联系 苹果 确定 异常 客服 全程 空气 售后 居然 说 已 开机 影响 二次 销售 拒绝 退换货 都 影响 一次 销售 不说,139,3.487715214193268
16438,跟风 差评 知道 很多 人 喜欢 看 差评 土木 入 第二个 之前 5s 快 三年 一点 问题 都 这次 i7 再 没出 问题 下次 入 新机 继续 差评 传 图片 太 麻烦 就算 = ￣ omega ￣ =,52,3.487507412186213
16816,不错 新 home 键 觉得 奇怪 用久 发现 更好 寿命 得到 很大 加强 需要 小圆点 大半个 月 中间 一次 死机 知道 硬件 软件 问题 电池 续航 加强 一些 外观 以前 差不多 希望 不要 出现 氧化 那种 情况 后面 追加,29,3.48645957280262
22097,日版 第一次 买 本来 还 挻 担心 现在 上 手 发现 真心 好 便宜 性价比 高 双十 物流 扛 扛 才 2 天,107,3.4858164739493884
7040,特意 几天 才 确认 收货 满意 原封 国行 绝对 几天 不良反应 大家 说 黄屏 7 外放 声音 确实 强大 许多 价格 线 上线 下 绝对 最低 更 低 发货 快 快 递给 力 非常 满意 一次 网购 祝 店家 生意兴隆 hellip hellip,92,3.4848215528118973
18317,满意 升级 iOS10 2 之后 照相 声音 之前 大 截图 声音 大约 半月 信号 不好 地方 掉线 2 次 之外 都 好 掉线 剩下 应该 国行 无异 会来 追评,257,3.483882186713097
13355,特意 晚 两天 确认 先 体验 一下 超快 超爽 超酷 正品 发货 快 之前 双十 一在 易购 上定 一台 去 五天 还 发货 没 客服 电话 不通 死 人 没 多货 别接 多单 再也不会 易 购买 气死我了,18,3.483337935421292
31690,很少 淘宝网 上 购买 新手机 想换 都 想 时间 香港 澳门 去 买 这次 这家 看中 7 其实 蛮 忐忑不安 怕 买 翻新 机 组装机 收货 后 心里 放心 确认 收货 几天 后 现在 发 评论,208,3.482770120568172
10134,特别 抱歉 这么久 才 评价 拿到 后 特别 忙 特别 频繁 使用 现在 评价 算是 客观 真实 挑不出 毛病 电池 不是 特别 给力 去 官 网查 激活 没 问题 苹果 品牌 依然 值得 信任 店铺 发几张 拍 照片,124,3.48070680468583
12627,这是 第二次 买 之前 买 6s 还好 这次 买 7 新到 刚用 两天 玩 游戏 突然 自动 重启 好 尴尬 +_+ 知道 原因,166,3.4789875797399437
26963,大家 千万别 买 这家 开机 键 问题 售后 先 不让 退货 后天 退货 退款 7 天 还 扯 苹果 售后 没 开 鉴定书 你家 问题 找 去 找 苹果 售后 不退 我款 意思 不是 找 苹果 售后 买 售后 客服 牛 掰 白天 问 不回话 晚上 问 下班 垃圾 店,46,3.4788668174982718
27159,几天 才 评价 第一 发货 物流 慢 26 号 下单 30 号 才 送到 速度 顺丰 四天 拖拉机 都 平时 一天 第二 手机卡 住 一次 几分钟 动 没 反应 硬件 问题 系统 问题 第三 都 电流 声 特别 拍 视频,46,3.478752496552235
8530,特意 一段时间 再 评价 磨砂 黑 完美 home 键 手感 好 完全 需要 时间 适应 网上 反应 问题 都 没 出现 可能 细细 体会 很棒,91,3.4778951158471516
2485,很快 售后服务 好 第一次 激活 后 可能 软件 引起 发烫 掉电 很快 问 售后 服务态度 好 回复 问题 认真 重新 还原 后 一起 正常 正品 值得 推荐 还会 光顾 不是 托 托 全家,170,3.477242431158357
7636,服务态度 真心 好 预定 经常 很多 疑问 几乎 每天 都 联系 客服 客服 都 乐此不疲 回复 服务态度 点个 赞 正版 很棒 物流 超快 顺丰 快递 快 都 懂 比较满意 这次 购物,11,3.474322597470777
